"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GLS2",-1.42313697799006,5.65802716586253,-12.3844868253999,7.33351270876475e-33,4.75691122435837e-31,63.7628876133561
"INPP4B",-1.55967947417159,8.64939487727403,-12.383064826422,7.44697592742805e-33,4.8120018780105e-31,63.747707652534
"DUSP9",2.00732465583375,2.95115444175903,12.3825307948526,7.49003655250573e-33,4.8213536816034e-31,63.7420071489484
"PLD4",-1.6153368740621,6.41013744991655,-12.378992518162,7.7816622394927e-33,4.99002789616138e-31,63.7042424637718
"UCK2",0.693506621827273,8.92198255425234,12.3668840829316,8.86776748228701e-33,5.66495827987767e-31,63.5750666097396
"EXOC6",-0.746488518235513,9.21306978166277,-12.3642681298107,9.12153198109294e-33,5.80508063626915e-31,63.5471711077035
"HECTD2",-0.878467453475364,8.26677767005783,-12.3595580299135,9.59678658970349e-33,6.0617904807247e-31,63.4969553309204
"GTF2IRD2B",-0.801606509466648,7.17022599872147,-12.3577483065482,9.78586932286993e-33,6.15815993023139e-31,63.4776650554847
"FBXL17",-0.653219016319046,9.1191936459647,-12.3460600720445,1.10995425794153e-32,6.93310317043849e-31,63.3531271760442
"MED13L",-0.923718133827261,11.5246069565556,-12.3357601400753,1.24017216265947e-32,7.68952335413673e-31,63.2434531817348
"NUDT12",-1.0435392070018,8.64262353674361,-12.3151034192951,1.54886735391831e-32,9.56836920286898e-31,63.0237020196159
"B3GNT7",1.22480654680757,6.64535672081328,12.3074421416771,1.68184870067476e-32,1.03519628966714e-30,62.9422681851479
"ZNF91",-0.941005809094481,9.33716436047683,-12.3042596870445,1.74037159384962e-32,1.06732243382814e-30,62.9084519292573
"BAZ2B",-0.674495252748059,9.46037666592949,-12.2998944283384,1.82395292103566e-32,1.11452775410386e-30,62.8620778275645
"CIRBP",-0.75438875604676,12.17987030499,-12.2965735740776,1.89020005657928e-32,1.15083840989926e-30,62.8268069942421
"TP53INP1",-0.921668639647764,10.8020487130377,-12.2957253542541,1.90750126954131e-32,1.1571945651372e-30,62.817799162478
"ACSM5",-1.32982636494328,4.03766776352861,-12.2948206254804,1.92612870741104e-32,1.16206910629124e-30,62.8081917260849
"CX3CR1",-1.57714076181656,7.00938543641978,-12.2946666329395,1.92931722360835e-32,1.16206910629124e-30,62.8065565103082
"TEK",-1.08265625515397,7.65326724602716,-12.2898380148567,2.03200445266377e-32,1.21956423822685e-30,62.7552900182008
"ZNF814",-0.793490535345542,8.64036832356998,-12.2840676249452,2.16187094974917e-32,1.29290615487659e-30,62.6940439322986
"DCAF16",-0.640366018074912,9.65634371489712,-12.2779139383685,2.3094680968725e-32,1.37326750160218e-30,62.6287528793662
"FOXA1",-2.45355628973162,11.6392556869382,-12.2725055514034,2.44743831483556e-32,1.43818979720215e-30,62.5713893632476
"ABAT",-1.73248493718991,9.53209342216373,-12.2691437912833,2.5372978843737e-32,1.48581697291536e-30,62.535742555022
"DDN",1.42979671205253,2.46896681787819,12.2638387255788,2.68582133216912e-32,1.56734867705994e-30,62.4795042925346
"IVL",2.06085712537342,1.73740450775926,12.2619185763927,2.74168360952178e-32,1.5944308301581e-30,62.4591534677581
"BNIP3",0.807352913708447,9.72760821947112,12.2551338241011,2.948485716114e-32,1.70880452241452e-30,62.3872636106668
"HEBP2",0.727377307566863,10.3704461332445,12.2446687293928,3.2982772305113e-32,1.90498101001963e-30,62.2764350119287
"KDM4B",-0.971061778754542,11.1775504339547,-12.2403542693495,3.45422883818176e-32,1.98366852764745e-30,62.2307638346968
"FRYL",-0.644124186186795,10.2733381805316,-12.2402512577206,3.45804059963446e-32,1.98366852764745e-30,62.2296735389726
"MMRN1",-1.89247913056745,5.75505080927379,-12.2344898508575,3.67802565841058e-32,2.10270856708795e-30,62.1687044130734
"PDK1",0.852033600805296,8.46445066562269,12.2308178532448,3.82543676002947e-32,2.17959428911814e-30,62.1298571444401
"GATA3",-1.85473412986324,12.6757665703759,-12.2297081051342,3.87113262423973e-32,2.19820376120549e-30,62.1181184453222
"HMGB3",1.05939494801754,10.2793259281087,12.2230928903336,4.15500980924222e-32,2.35148457828423e-30,62.0481602780456
"RUNDC1",-0.693829486224542,9.88016784638672,-12.2177153876344,4.40095377740886e-32,2.48234399518396e-30,61.9913118991258
"CASC1",-1.52687184830681,4.97876226586706,-12.2148087717913,4.53986241994317e-32,2.55215932374472e-30,61.9605922291909
"LZTFL1",-0.658256894848176,9.27167173027455,-12.1997489942308,5.33249331371903e-32,2.98379062924711e-30,61.8015135988428
"RTN4IP1",0.668463704462181,7.30011928438938,12.1957389675821,5.56581819721147e-32,3.0979380823753e-30,61.7591795137286
"MTX3",-0.640161601643497,9.18951502482592,-12.190541029767,5.8834313444476e-32,3.26394965868779e-30,61.7043198695442
"FBP1",-1.44907438309862,10.1902014598894,-12.1756552850383,6.89622190809689e-32,3.81327155672308e-30,61.547309527375
"CBX2",1.66872989962433,7.93718222247902,12.1711329071873,7.23695356276341e-32,3.97774346353651e-30,61.4996369197494
"CPEB2",-1.02861517061307,9.42293825950181,-12.1618740924207,7.98764245363319e-32,4.35959838124672e-30,61.4020760361097
"PSMA7",0.618403846453834,11.5055882588451,12.1606559729825,8.09200274376351e-32,4.40231052495392e-30,61.3892446981778
"SLC6A8",0.919595265901176,9.82448278073311,12.1554269867532,8.55560798723991e-32,4.62469002258978e-30,61.3341747797079
"CCL7",1.81292770746868,1.88067079943952,12.1493875355119,9.12402313894904e-32,4.90053026236865e-30,61.2705911186279
"ABCA10",-1.59048543426666,3.70847459372273,-12.148622451302,9.19865976969072e-32,4.9125022025935e-30,61.2625379399614
"AURKB",1.34189356447284,7.32917476354432,12.1485621328798,9.20456979555023e-32,4.9125022025935e-30,61.2619030519098
"TRIM52",-0.603743851926247,7.27008045488716,-12.1461007214012,9.44898802421561e-32,5.0270404740819e-30,61.2359971896914
"CACNA2D2",-1.84465453841801,7.51365750837488,-12.1396857407722,1.01167470371993e-31,5.36537543340773e-30,61.1684990598669
"BTRC",-0.716979803769322,9.79507062849054,-12.1374604522136,1.03591813014094e-31,5.47672704226548e-30,61.145090842067
"AFF1",-0.684697833645977,10.7576355595375,-12.1202394323312,1.24413865663646e-31,6.53657272404171e-30,60.9640472359481
"SELP",-2.00510754865204,6.19346070157662,-12.1079725476875,1.41735586671429e-31,7.42351139507347e-30,60.8352023281208
"EMCN",-1.02267979475141,7.98410310997634,-12.0949605557145,1.62735341089819e-31,8.47077631938211e-30,60.6986369358099
"S100A11",0.856230928795997,13.0857915244065,12.0941871638358,1.64076651213836e-31,8.51431606991182e-30,60.6905233475828
"HMGA1",0.866243623939027,10.8054026960592,12.0923624671311,1.6728498338789e-31,8.65417559765879e-30,60.6713821354875
"CCDC39",-1.15325077086005,4.26595288265664,-12.0796914927879,1.91351967311168e-31,9.86896308471821e-30,60.5385217377401
"FAM83D",1.31831391808835,8.04280267489802,12.0770112392962,1.96868076540538e-31,1.01225003379761e-29,60.5104314223793
"SNRPA1",0.626157901228272,8.91983214405276,12.0708293914606,2.10200919569869e-31,1.07751930350937e-29,60.4456604038815
"SHCBP1",1.06273767227155,7.54040876073236,12.0685941595933,2.15239663885225e-31,1.10000513073464e-29,60.42224656911
"PNP",0.738282728705585,9.79964462465665,12.0613217663048,2.32479135887359e-31,1.18451982680976e-29,60.3460912524881
"RANBP1",0.590051349433582,9.85620187662958,12.0601576660598,2.35363363577613e-31,1.19560335142664e-29,60.3339041514292
"CDKN3",1.01438968405315,7.17318244631077,12.051927503329,2.56795230342334e-31,1.30055602394098e-29,60.2477665606509
"MMP1",2.63961516463727,6.79442859327607,12.0470229086815,2.70478499022981e-31,1.36575445689299e-29,60.1964554399159
"PLOD3",0.661547468241817,10.3902775264605,12.0333251644446,3.12653970142509e-31,1.57400274819505e-29,60.0532340097057
"IGF1",-1.63407996598569,8.03876786494724,-12.0319262230785,3.17313185135701e-31,1.59270442479571e-29,60.0386137245928
"RAPGEF3",-1.09805707370277,7.87481307663288,-12.0293492992564,3.26077136111759e-31,1.63183706247027e-29,60.0116856991566
"IRS1",-1.24455931302804,9.91748567852216,-12.0201417159152,3.59403922037565e-31,1.79329797194187e-29,59.9155044933664
"ABCG2",-1.23804464966276,5.78488163528617,-12.0180334437791,3.67499173220887e-31,1.82828128506497e-29,59.893489475017
"LCT",1.75517143993229,1.62634479230263,12.0145803728868,3.81151543082532e-31,1.89062375708438e-29,59.8574379996451
"C6orf223",1.89561149141294,2.4022064195338,12.0095238066643,4.02058433584747e-31,1.98555966008825e-29,59.8046593000531
"CCNB2",1.1399543938528,8.50871426916895,12.0093856538891,4.02645362437107e-31,1.98555966008825e-29,59.80321754117
"ZNF552",-1.28158297149283,9.8941092530022,-12.0084069971736,4.06827553857079e-31,2.00033431364421e-29,59.7930046581336
"IDH2",0.805274937142084,11.7824721662217,11.9998088178103,4.45477758279889e-31,2.18400650970649e-29,59.7033040447647
"CCL14",-1.91310769550867,6.93151744507365,-11.996730710702,4.60184103356998e-31,2.24625743515278e-29,59.6712032945925
"TAGLN2",0.667591309674471,13.7912343764743,11.9937863889041,4.74702628771785e-31,2.29618597688032e-29,59.640503500452
"SLC22A5",-0.852019409065429,8.98322886665389,-11.9936937281754,4.75166857949143e-31,2.29618597688032e-29,59.6395374386541
"ABCA8",-2.23311071524933,5.60531943909228,-11.9901604213707,4.93209490723519e-31,2.37656516030061e-29,59.6027040570204
"ZC3H6",-0.648769566269054,8.32406723586841,-11.9811324341345,5.42463730879635e-31,2.59904852877416e-29,59.5086274825383
"SEMA3G",-1.20442800031294,8.39997563566555,-11.9498381455754,7.5420713760229e-31,3.59313654679735e-29,59.182933349344
"CCDC148",-1.0752982491571,4.02915561124947,-11.9435506442691,8.05772478735205e-31,3.82798671939978e-29,59.1175731836323
"ZNF780B",-0.64091968227758,8.07847641968021,-11.9432816740107,8.08054882819757e-31,3.82804651650427e-29,59.114777743232
"CCDC146",-0.877562421515105,6.8520811777046,-11.9382075801135,8.52336765513778e-31,4.01526803083516e-29,59.0620508903804
"TMEM158",1.56956073919965,6.63659790219899,11.9243792939862,9.85643790014365e-31,4.61746736627563e-29,58.9184409310166
"DNAJC12",-2.03809533494805,8.5164802214327,-11.9143034784398,1.09564416894504e-30,5.10443063791661e-29,58.8138796780612
"ELOVL2",-2.53038168810067,7.71056785728114,-11.9129726853908,1.11105693536454e-30,5.16197664322946e-29,58.800074388189
"ADAMTS15",-2.19768429224584,7.07730191176192,-11.9001248019849,1.27139710515954e-30,5.89069015893286e-29,58.6668532820653
"CDCA3",1.13430140599736,7.58185545812689,11.8848224576809,1.49262183662488e-30,6.88294512453652e-29,58.5083221328841
"CCDC125",-0.814326644151745,9.0853663853413,-11.8847523013045,1.49371948744759e-30,6.88294512453652e-29,58.507595670111
"RRAGD",1.0275720339642,7.86006605070662,11.8840702826635,1.50443210209651e-30,6.91341891058793e-29,58.500533597844
"ZNF493",-0.830168080332177,7.68396020226947,-11.8835885974091,1.51204402077146e-30,6.92951695932357e-29,58.4955460930743
"KIF5C",-1.6790261049439,8.1119374528305,-11.8775605814557,1.61060320826526e-30,7.36119867409042e-29,58.4331431358166
"DDIT4",1.11693123715217,11.029817651121,11.8765096827093,1.62842782591169e-30,7.42255007675696e-29,58.4222664991566
"KIF2C",1.19312300094086,8.64982929222013,11.8751853643276,1.65116950653008e-30,7.50592283763606e-29,58.4085610401316
"TBC1D12",-0.600282036394894,8.50675051475011,-11.8707372128935,1.72989088644933e-30,7.82161120642571e-29,58.3625352165414
"UBE2C",1.32107434987411,8.97115880203378,11.8704166537914,1.73570602536954e-30,7.82692035236827e-29,58.3592188334625
"MT1H",1.30958331013129,1.36480683977457,11.8645406664641,1.84580962253081e-30,8.30122114239525e-29,58.2984399978847
"ZNF594",-0.685735005965943,7.47505433728031,-11.8620299217603,1.89494728011581e-30,8.47699890693716e-29,58.2724767562366
"SLC16A6",-1.95642932450887,7.42512287596907,-11.8437083953566,2.2951252463182e-30,1.02400230897239e-28,58.0831414363819
"ADCY5",-2.26607146279354,5.84936125542559,-11.8420708597167,2.33474156810671e-30,1.03892919646754e-28,58.0662297836311
"RPF2",0.612993296637484,8.55135901512175,11.830202004617,2.64293399095108e-30,1.16989715898661e-28,57.9437066780004
"SLC26A9",1.78722115923242,1.86940314238236,11.8248999661642,2.79336763959294e-30,1.23324987543809e-28,57.8890031670033
"PARD6B",-1.39443909236296,9.16330422859152,-11.8230894057685,2.84666362367848e-30,1.25349822489132e-28,57.8703270253998
"GPRASP1",-0.984833553359559,6.72655770534393,-11.8157647442127,3.07278748518037e-30,1.33563301385482e-28,57.7947942363562
"PREX2",-1.66135049510735,4.96762584857089,-11.8136333275012,3.14187961451052e-30,1.36215423390026e-28,57.7728214244677
"RALGAPA1",-0.640703092058834,9.23589956737345,-11.8121873087652,3.18963084839844e-30,1.3793108784164e-28,57.7579160899783
"SLC39A6",-1.58898333736223,13.639995255697,-11.806462126242,3.38587817048373e-30,1.45670498329613e-28,57.698915283316
"ZNF397",-0.618407712807793,8.2741877271491,-11.8044712143002,3.45689769692848e-30,1.48347530938165e-28,57.6784030057291
"RAB37",-1.03796478357126,6.15750680985307,-11.7949347003234,3.81815832647392e-30,1.63434619735996e-28,57.5801848334865
"ABI3BP",-1.66604678814231,7.92989495403332,-11.7926447398726,3.91035046575818e-30,1.66058289530041e-28,57.5566090415478
"PVR",0.792272501762652,9.02554499857185,11.7925218827144,3.9153586697885e-30,1.66058289530041e-28,57.5553442897059
"YTHDC2",-0.589578274520633,9.71665138484371,-11.7924366278373,3.9188377843437e-30,1.66058289530041e-28,57.5544666400199
"PDIA5",0.646643243822179,9.06648935961699,11.7862678423612,4.17890401731855e-30,1.76634627198189e-28,57.4909752413289
"FARP2",-0.592038789584751,8.23966863671282,-11.769940212146,4.95301702522589e-30,2.07792617239887e-28,57.3230461046272
"MAPT",-2.19174495075963,10.0893991111411,-11.7655743988094,5.18313108665278e-30,2.16906962224316e-28,57.2781735920012
"ZNF214",-1.44874164923005,5.08271741660995,-11.7540767423924,5.84125801694375e-30,2.43843605088506e-28,57.160058952597
"MRPL2",0.643191930342287,8.85549945465317,11.7504056528319,6.0683993897395e-30,2.5270013755051e-28,57.1223644490195
"NXNL2",-1.93819685204073,3.65592359279816,-11.7475429514085,6.25159695088332e-30,2.59687641814402e-28,57.0929765868624
"SPIN3",-0.592027865700022,8.24015075172689,-11.7394772511126,6.79785205974837e-30,2.80994546538373e-28,57.0102049509071
"AGAP5",-0.770316323375657,5.38626416587377,-11.7344854879483,7.15942277561803e-30,2.95216785111976e-28,56.9590001001294
"C7",-2.66333987163926,6.71892044796287,-11.7252814738749,7.87693738619306e-30,3.23222747002788e-28,56.8646296562832
"ZNF799",-0.604304472679296,7.70980664570647,-11.7224835760841,8.10889696181419e-30,3.31827183871476e-28,56.8359533846371
"CDCA8",1.01532036192368,8.48864825915042,11.722280694261,8.12597847251227e-30,3.31827183871476e-28,56.8338742051486
"CT62",-1.914536764609,4.57342205356171,-11.713429961961,8.90702226852939e-30,3.6284282743659e-28,56.7431963413118
"PHOSPHO2",-0.819518565928158,6.43207925960217,-11.7098470525599,9.24401912711033e-30,3.75663572478833e-28,56.7065033011872
"TMSB10",0.884329959207509,13.9735015986559,11.7040934167213,9.81189471816588e-30,3.97782702937181e-28,56.6475973292633
"SETBP1",-1.10057027361332,8.73207898063989,-11.7010420900533,1.01269897823824e-29,4.08592542296361e-28,56.616366599819
"DHCR7",0.931210013171786,10.5182439119914,11.6987545236619,1.03697925256776e-29,4.17390336385568e-28,56.5929570969649
"SLC15A1",2.20862719770582,2.13311296694435,11.6971432322334,1.05442796169993e-29,4.21427476014408e-28,56.576470241276
"SLC25A33",0.656352899652812,7.59557278898442,11.6814381979696,1.24054357734256e-29,4.94604431013767e-28,56.4158651543404
"TRIM45",-0.88119407507202,8.04066873819417,-11.6804729109659,1.25299329559489e-29,4.98389904014334e-28,56.4059991253677
"CYB5D1",-0.644085005768847,9.27394351455926,-11.6782243114914,1.28247805799831e-29,5.08917469368037e-28,56.3830189789122
"MAST4",-1.31547977473767,8.86391301902922,-11.6769773119241,1.29912551277206e-29,5.14313421899079e-28,56.3702763870216
"TSGA10",-0.804325242958381,5.84638955495846,-11.6730396560019,1.35311597469087e-29,5.34433276654836e-28,56.3300458142499
"EFCAB6",-1.24461998798403,5.06218894785716,-11.6683269946335,1.4206713451309e-29,5.59804257841884e-28,56.2819106119624
"UBXN10",-1.63711113880503,7.51935892978897,-11.6617288702481,1.52092134828771e-29,5.96519500904004e-28,56.2145420019839
"ZCWPW2",-0.776459974910459,4.10355878253824,-11.6571187125845,1.59510862360338e-29,6.24164894131576e-28,56.1674882003673
"TK1",0.990354441216194,9.95047997893261,11.6490008318739,1.73458816642239e-29,6.77171977470221e-28,56.0846669350126
"ABCD1",0.753139468891712,8.74881315981148,11.6325381914408,2.0557392419704e-29,8.00693817917569e-28,55.916844072722
"NAV3",-1.5173235875271,6.41266363143472,-11.6307262639387,2.09451174676724e-29,8.13915682240312e-28,55.8983839870944
"ZNF782",-0.59018099127857,6.31045052125164,-11.6267994793686,2.18105085089877e-29,8.45595921848453e-28,55.858385031991
"PGR",-2.94277239448844,8.9924152896931,-11.6223366306982,2.28372465380508e-29,8.82998030284685e-28,55.8129380774456
"PCM1",-0.732074358814826,11.6154695141382,-11.6221554162277,2.28799371025442e-29,8.82998030284685e-28,55.8110929786279
"FBXO36",-0.904943779140204,7.12781660423027,-11.6218055490112,2.29625834266884e-29,8.84164313906621e-28,55.8075307444012
"GP2",-3.20466260828106,6.22611168512733,-11.6189729202443,2.36427294138146e-29,9.0827934297035e-28,55.7786928378886
"ZNF483",-1.09471474925706,4.0012420990366,-11.6049427906611,2.73182350266721e-29,1.04709553119278e-27,55.6359361955181
"ZNF625",-0.832731280334507,5.15962840863176,-11.5967323989288,2.97269550713638e-29,1.13426492596957e-27,55.5524562117701
"GAL",2.05727167436638,3.5925825981356,11.5859667888169,3.32077767755836e-29,1.26137197144193e-27,55.4430638545696
"GMDS",0.771738329394049,8.61041110715614,11.5831735555144,3.41752390723888e-29,1.29520316169851e-27,55.4146936595854
"PTPRT",-2.84692482253426,8.03960264753304,-11.5793379781129,3.55495178040201e-29,1.34125865271767e-27,55.3757451067297
"SLC35E2B",-0.600394158841571,11.1605563084541,-11.5742567958336,3.74549964834246e-29,1.4082048763485e-27,55.3241631135449
"KRBA2",-0.829107630445614,5.84199029717719,-11.5729518065237,3.79605416073171e-29,1.420355928625e-27,55.3109181998439
"MAML3",-0.776844333370393,8.30959815971836,-11.5728946560189,3.79828356839535e-29,1.420355928625e-27,55.3103381800707
"CEBPB",0.912685471811253,9.88906792028749,11.5720816147527,3.8301411083184e-29,1.42910021663252e-27,55.3020868703281
"IGF1R",-1.36916422873436,11.6068903952142,-11.5707211013529,3.88404531780198e-29,1.44601378111988e-27,55.288280418503
